,pesq,nisqa_mos16,nisqa_mos48,visqol,lengths
1145,2.795687198638916,3.2173564,3.2224252,4.22753,157199
1146,2.636126756668091,2.7943807,2.7996256,2.90066,135458
1147,2.740321397781372,3.6184,3.605717,3.21153,82926
1148,2.8508903980255127,3.5832515,3.589904,3.28365,160454
1149,2.7497177124023438,3.0941315,3.0967567,3.60972,187470
1150,2.232805013656616,2.8147686,2.8157585,2.42924,145310
1151,2.5167300701141357,3.3368084,3.3396504,3.25135,151800
1152,2.7183761596679688,2.8456426,2.8413496,2.83529,115208
1153,2.3739278316497803,2.5802782,2.576841,3.74129,109382
1154,2.770876884460449,3.0076325,3.0074642,3.67216,94302
1155,2.519623041152954,2.42995,2.4345434,3.58655,98388
1156,2.525766611099243,3.6922572,3.6954176,3.34036,161963
1157,2.7160935401916504,2.602042,2.5946963,3.28259,124966
1158,2.5881991386413574,3.1813164,3.179014,2.94187,159649
1159,2.417395830154419,2.8190258,2.8175974,2.95438,137986
1160,2.8951592445373535,3.0459373,3.0487936,3.51077,116563
1161,2.4910993576049805,2.3551476,2.3650818,3.10178,106785
1162,2.533322811126709,2.8908913,2.8979561,3.23065,105344
1163,2.5748322010040283,3.1390173,3.1409974,3.41341,173231
1164,2.3080623149871826,3.1401868,3.1361768,3.20001,170222
1165,2.553001880645752,3.216583,3.2201478,2.72565,165028
1166,2.390069007873535,2.952039,2.9539895,3.64444,94452
1167,2.7453300952911377,3.4022558,3.4057167,3.4751,102585
1168,2.5549986362457275,2.1523235,2.1504853,2.69482,163547
1169,2.558143138885498,3.3506331,3.3507214,3.31188,161118
1170,2.9141132831573486,3.4928284,3.4945834,3.7586,126110
1171,2.5441155433654785,3.2550182,3.2513077,3.31253,146688
1172,2.4896793365478516,3.5380862,3.541931,3.67094,98390
1173,2.806046724319458,3.2712653,3.2778928,4.21092,96490
1174,2.484718084335327,2.8252666,2.827513,3.02597,120998
1175,2.4878275394439697,2.5979545,2.6001425,3.14375,136707
1176,2.572103261947632,2.8508606,2.854373,4.10329,139885
1177,2.5797042846679688,2.6350148,2.6362045,3.88506,97356
1178,2.530015468597412,2.774415,2.773533,3.46456,88226
1179,2.8143529891967773,3.1514187,3.1566756,3.4615,108740
1180,2.700716733932495,3.3291824,3.336795,3.48371,237696
1181,2.342014789581299,3.0634058,3.0659256,3.20698,172064
1182,2.504251718521118,2.2987132,2.3094363,3.21359,116790
1183,2.3564324378967285,3.489539,3.4907706,3.68366,174261
1184,2.766587495803833,3.4109614,3.406608,2.12263,126624
1185,2.9675209522247314,3.335893,3.3319757,3.81483,96457
1186,2.4847137928009033,2.5467181,2.5457394,3.39865,152521
1187,2.0961720943450928,2.4763243,2.4798572,3.17277,110390
1188,2.1001174449920654,2.4170396,2.4137754,2.7827,202595
1189,1.9725449085235596,3.0881708,3.0926116,3.07244,344287
1190,2.2975406646728516,3.1650727,3.17983,3.09438,252496
1191,2.0252797603607178,2.9252448,2.9281242,2.10776,299077
1192,2.464794158935547,2.9371004,2.9363146,3.27353,289280
1193,2.434260606765747,2.7249236,2.7288423,3.26984,220659
1194,2.334202766418457,2.5892756,2.5877373,2.98437,330772
1195,2.748826742172241,2.1655037,2.1700523,2.74087,294776
1196,2.6441190242767334,3.269376,3.2698057,3.65545,170199
1197,2.271059274673462,2.6617537,2.6597888,3.07741,310074
1198,2.310811758041382,2.9437907,2.9567785,2.91954,222554
1199,1.0958300828933716,2.7969377,2.7967904,2.94156,245664
1200,1.0750938653945923,2.732014,2.7401283,2.98442,247878
1201,2.040980577468872,2.6427476,2.6429088,2.24867,259828
1202,2.250924825668335,2.5736742,2.5778067,3.1298,382634
1203,2.2550439834594727,2.6573513,2.6590836,2.87366,203519
1204,2.357818841934204,2.862869,2.861229,2.28343,288524
1205,2.0695366859436035,2.4763107,2.4910657,2.90984,354192
1206,2.202576160430908,2.0095067,2.011645,2.66695,196808
1207,2.0426225662231445,2.604931,2.6071408,2.99505,393239
1208,2.37408709526062,2.4635065,2.4642422,3.26701,503448
1209,2.7323527336120605,2.7263103,2.7306836,3.05211,349310
1210,2.1263644695281982,3.0741642,3.072947,2.8624,178252
1211,2.2799830436706543,2.6706831,2.6689298,3.37122,128223
1212,2.4758543968200684,2.5592008,2.5544167,3.39466,104612
1213,2.330667495727539,2.823078,2.8246446,2.56608,204364
1214,2.204955577850342,2.4198456,2.4253654,3.24206,222188
1215,2.715102195739746,2.4874423,2.4853132,2.3846,203818
1216,2.329145669937134,2.4882553,2.489557,3.40574,211133
1217,2.5106568336486816,1.9887747,1.9921027,3.16438,135971
1218,2.2401366233825684,3.0372388,3.0393822,2.81763,132493
1219,2.332458972930908,2.5282495,2.5308256,3.17951,197393
1220,2.591695785522461,2.8154094,2.8148055,3.18139,194779
1221,2.2104952335357666,1.9855433,1.9811391,3.2286,118846
1222,1.1729726791381836,2.6335795,2.6423376,2.73625,120268
1223,2.4068679809570312,1.8891473,1.8887078,3.40386,166426
1224,2.7585859298706055,1.8222373,1.8243448,3.37449,137619
1225,2.652998924255371,2.4123056,2.4043734,2.72372,114887
1226,2.3418257236480713,1.6771632,1.6828481,3.12214,135340
1227,2.1711487770080566,2.5587738,2.551051,2.89164,152797
1228,2.383026123046875,2.449547,2.4444153,2.90267,135403
1229,2.496556282043457,1.9018657,1.8966458,2.35943,122573
1230,1.9613919258117676,2.3120291,2.3087385,2.88023,144151
1231,2.727994918823242,1.587782,1.5881985,2.58466,188648
1232,1.9417588710784912,1.973132,1.9733928,3.07294,79934
1233,2.510061264038086,2.8651202,2.8714,3.34563,116801
1234,1.1077642440795898,2.6618023,2.663093,3.00514,193390
1235,2.4104161262512207,2.6537385,2.6516714,2.63899,92416
1236,2.662122964859009,2.5106719,2.510064,2.76472,97516
1237,2.1709954738616943,2.5385292,2.5380497,3.20342,199799
1238,2.3637630939483643,2.5820563,2.5879216,2.54733,138013
1239,2.688760995864868,2.4565687,2.4603372,2.56334,157753
1240,2.1554315090179443,2.8309667,2.835663,3.35353,100034
1241,2.2019197940826416,2.7253025,2.7272727,2.64281,208901
1242,2.4341673851013184,2.2107706,2.2162244,2.21434,197775
1243,2.550403356552124,2.4351053,2.4383607,3.02468,209715
1244,2.1341896057128906,2.338576,2.3411033,3.19096,159601
1245,2.1520278453826904,1.9555182,1.9557431,3.22079,185604
1246,2.3207123279571533,2.8104665,2.8116035,2.82325,163551
1247,2.5475783348083496,2.4777052,2.4734313,2.13424,144529
1248,2.328544855117798,2.227614,2.2287238,1.93767,116369
1249,1.89756178855896,2.238032,2.237827,2.85928,138323
1250,1.170521855354309,2.0341165,2.0245168,2.96975,125020
1251,2.285137891769409,2.072224,2.074527,3.19515,192071
1252,1.1056419610977173,2.5319192,2.5352895,2.8605,258740
1253,2.253828287124634,2.404825,2.4047163,2.00334,230720
1254,2.7942121028900146,2.390338,2.3914514,2.69569,195376
1255,2.2175872325897217,2.258353,2.2651026,2.45441,197691
1256,2.2203521728515625,2.814994,2.8206422,3.2944,136124
1257,2.4717917442321777,2.9419062,2.9452171,3.1723,182143
1258,2.1553843021392822,1.83112,1.8293704,3.0992,197875
1259,1.1301167011260986,2.0151408,2.0186126,2.47689,189625
1260,2.425344944000244,3.2895205,3.294422,2.47171,175264
1261,2.291419267654419,2.821407,2.8188202,3.12111,149275
1262,2.02225923538208,2.369373,2.3686802,3.14294,166062
1263,2.474111318588257,2.8130686,2.8130975,2.26196,139166
1264,2.078517436981201,2.132737,2.1354148,3.12731,200563
1265,3.115797758102417,2.102662,2.099584,2.38195,136205
1266,2.6698243618011475,2.8362057,2.8441515,3.47487,130222
1267,2.080597162246704,2.0681682,2.0603478,2.96328,149807
1268,2.254239797592163,1.8573211,1.8532274,3.81023,114905
1269,2.640275716781616,2.5289366,2.5270684,3.36266,171349
1270,1.15036940574646,2.8681715,2.888249,3.3331,111992
1271,2.050203323364258,2.5660093,2.5606878,3.77944,98503
1272,2.4978251457214355,2.518225,2.5231702,3.41645,188487
1273,2.5241382122039795,2.725166,2.7296317,3.36627,189420
1274,1.114625334739685,2.5365798,2.5346942,1.84573,155750
1275,2.2540769577026367,2.4845529,2.4834297,3.169,225137
1276,2.606001615524292,1.9200327,1.9192516,3.43545,121041
1277,2.820709228515625,1.5751439,1.5772039,3.45644,139795
1278,2.527554512023926,2.4372213,2.418022,3.58916,127203
1279,2.1142215728759766,2.5378947,2.536535,3.12098,248021
1280,2.3384594917297363,1.7338514,1.7369227,2.62381,164708
1281,2.4087436199188232,1.6984928,1.6953596,3.32454,131448
1282,2.943732500076294,2.6887329,2.688064,3.47036,94224
1283,2.6146340370178223,2.6227548,2.6274967,3.21997,154496
1284,2.5694358348846436,2.0755925,2.0715137,2.86387,178725
1285,2.4999563694000244,2.3074882,2.3029277,2.93503,151106
1286,2.2687861919403076,2.3598416,2.3586066,3.37626,192658
1287,2.6324803829193115,1.857673,1.858121,3.4237,118952
1288,2.1559536457061768,2.2101388,2.2044199,2.27753,198719
1289,2.233215093612671,2.8805113,2.8692439,2.7349,157534
1290,2.6583516597747803,2.4085321,2.4078472,3.30692,145069
1291,2.334233045578003,2.0438292,2.0446298,3.38734,271531
1292,2.5229766368865967,2.399593,2.3948905,3.26776,166676
1293,2.5258543491363525,1.7993367,1.8072606,2.85591,161514
